date_time,subject,subject_count
09/06/2017 06:51, Conservative Seats,13
09/06/2017 06:51, Labour Seats,35
09/06/2017 06:51, SNP Seats,15
09/06/2017 06:51," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 06:51," ""exit poll"" OR #exitpoll",126
09/06/2017 06:51," ""for the many"" OR #forthemany",40
09/06/2017 06:51," ""hung parliament"" OR #hungparliament",420
09/06/2017 06:51," ""strong and stable"" OR #strongandstable",70
09/06/2017 06:52, BBC Coverage,28
09/06/2017 06:52, Conservative Seats,9
09/06/2017 06:52, ITV Coverage,1
09/06/2017 06:52, Labour Seats,31
09/06/2017 06:52, Lib Dem Seats,2
09/06/2017 06:52, SNP Seats,9
09/06/2017 06:52," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 06:52," ""exit poll"" OR #exitpoll",132
09/06/2017 06:52," ""for the many"" OR #forthemany",40
09/06/2017 06:52," ""hung parliament"" OR #hungparliament",396
09/06/2017 06:52," ""strong and stable"" OR #strongandstable",68
09/06/2017 06:53, BBC Coverage,27
09/06/2017 06:53, Conservative Seats,13
09/06/2017 06:53, ITV Coverage,2
09/06/2017 06:53, Labour Seats,26
09/06/2017 06:53, Lib Dem Seats,2
09/06/2017 06:53, SNP Seats,10
09/06/2017 06:53," ""coalitionofchaos"" OR #coalitionofchaos",6
09/06/2017 06:53," ""exit poll"" OR #exitpoll",137
09/06/2017 06:53," ""for the many"" OR #forthemany",30
09/06/2017 06:53," ""hung parliament"" OR #hungparliament",371
09/06/2017 06:53," ""strong and stable"" OR #strongandstable",40
09/06/2017 06:54, BBC Coverage,31
09/06/2017 06:54, Conservative Seats,14
09/06/2017 06:54, ITV Coverage,1
09/06/2017 06:54, Labour Seats,29
09/06/2017 06:54, SNP Seats,3
09/06/2017 06:54," ""coalitionofchaos"" OR #coalitionofchaos",7
09/06/2017 06:54," ""exit poll"" OR #exitpoll",124
09/06/2017 06:54," ""for the many"" OR #forthemany",44
09/06/2017 06:54," ""hung parliament"" OR #hungparliament",398
09/06/2017 06:54," ""strong and stable"" OR #strongandstable",61
09/06/2017 06:55, BBC Coverage,26
09/06/2017 06:55, Conservative Seats,9
09/06/2017 06:55, Labour Seats,29
09/06/2017 06:55, SNP Seats,3
09/06/2017 06:55," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 06:55," ""exit poll"" OR #exitpoll",122
09/06/2017 06:55," ""for the many"" OR #forthemany",33
09/06/2017 06:55," ""hung parliament"" OR #hungparliament",378
09/06/2017 06:55," ""strong and stable"" OR #strongandstable",59
09/06/2017 06:56, BBC Coverage,28
09/06/2017 06:56, Conservative Seats,15
09/06/2017 06:56, ITV Coverage,2
09/06/2017 06:56, Labour Seats,33
09/06/2017 06:56, Lib Dem Seats,2
09/06/2017 06:56, SNP Seats,6
09/06/2017 06:56," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 06:56," ""exit poll"" OR #exitpoll",123
09/06/2017 06:56," ""for the many"" OR #forthemany",31
09/06/2017 06:56," ""hung parliament"" OR #hungparliament",352
09/06/2017 06:56," ""strong and stable"" OR #strongandstable",47
09/06/2017 06:57, BBC Coverage,33
09/06/2017 06:57, Conservative Seats,11
09/06/2017 06:57, ITV Coverage,1
09/06/2017 06:57, Labour Seats,22
09/06/2017 06:57, SNP Seats,8
09/06/2017 06:57," ""coalitionofchaos"" OR #coalitionofchaos",6
09/06/2017 06:57," ""exit poll"" OR #exitpoll",131
09/06/2017 06:57," ""for the many"" OR #forthemany",52
09/06/2017 06:57," ""hung parliament"" OR #hungparliament",328
09/06/2017 06:57," ""strong and stable"" OR #strongandstable",47
09/06/2017 06:58, BBC Coverage,42
09/06/2017 06:58, Conservative Seats,18
09/06/2017 06:58, Labour Seats,36
09/06/2017 06:58, Lib Dem Seats,4
09/06/2017 06:58, SNP Seats,7
09/06/2017 06:58," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 06:58," ""exit poll"" OR #exitpoll",130
09/06/2017 06:58," ""for the many"" OR #forthemany",36
09/06/2017 06:58," ""hung parliament"" OR #hungparliament",370
09/06/2017 06:58," ""strong and stable"" OR #strongandstable",47
09/06/2017 06:59, BBC Coverage,35
09/06/2017 06:59, Conservative Seats,12
09/06/2017 06:59, ITV Coverage,1
09/06/2017 06:59, Labour Seats,30
09/06/2017 06:59, SNP Seats,11
09/06/2017 06:59," ""exit poll"" OR #exitpoll",114
09/06/2017 06:59," ""for the many"" OR #forthemany",30
09/06/2017 06:59," ""hung parliament"" OR #hungparliament",347
09/06/2017 06:59," ""strong and stable"" OR #strongandstable",54
09/06/2017 07:00, BBC Coverage,30
09/06/2017 07:00, Conservative Seats,16
09/06/2017 07:00, ITV Coverage,1
09/06/2017 07:00, Labour Seats,32
09/06/2017 07:00, Lib Dem Seats,1
09/06/2017 07:00, SNP Seats,8
09/06/2017 07:00," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:00," ""exit poll"" OR #exitpoll",133
09/06/2017 07:00," ""for the many"" OR #forthemany",41
09/06/2017 07:00," ""hung parliament"" OR #hungparliament",418
09/06/2017 07:00," ""strong and stable"" OR #strongandstable",47
09/06/2017 07:01, BBC Coverage,45
09/06/2017 07:01, Conservative Seats,14
09/06/2017 07:01, ITV Coverage,1
09/06/2017 07:01, Labour Seats,27
09/06/2017 07:01, SNP Seats,7
09/06/2017 07:01," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 07:01," ""exit poll"" OR #exitpoll",145
09/06/2017 07:01," ""for the many"" OR #forthemany",29
09/06/2017 07:01," ""hung parliament"" OR #hungparliament",403
09/06/2017 07:01," ""strong and stable"" OR #strongandstable",47
09/06/2017 07:02, BBC Coverage,38
09/06/2017 07:02, Conservative Seats,13
09/06/2017 07:02, ITV Coverage,1
09/06/2017 07:02, Labour Seats,30
09/06/2017 07:02, Lib Dem Seats,4
09/06/2017 07:02, SNP Seats,7
09/06/2017 07:02," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:02," ""exit poll"" OR #exitpoll",141
09/06/2017 07:02," ""for the many"" OR #forthemany",37
09/06/2017 07:02," ""hung parliament"" OR #hungparliament",449
09/06/2017 07:02," ""strong and stable"" OR #strongandstable",49
09/06/2017 07:03, BBC Coverage,26
09/06/2017 07:03, Conservative Seats,14
09/06/2017 07:03, Labour Seats,27
09/06/2017 07:03, SNP Seats,4
09/06/2017 07:03," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 07:03," ""exit poll"" OR #exitpoll",136
09/06/2017 07:03," ""for the many"" OR #forthemany",35
09/06/2017 07:03," ""hung parliament"" OR #hungparliament",446
09/06/2017 07:03," ""strong and stable"" OR #strongandstable",61
09/06/2017 07:04, BBC Coverage,35
09/06/2017 07:04, Conservative Seats,13
09/06/2017 07:04, ITV Coverage,2
09/06/2017 07:04, Labour Seats,18
09/06/2017 07:04, Lib Dem Seats,2
09/06/2017 07:04, SNP Seats,4
09/06/2017 07:04," ""exit poll"" OR #exitpoll",113
09/06/2017 07:04," ""for the many"" OR #forthemany",30
09/06/2017 07:04," ""hung parliament"" OR #hungparliament",465
09/06/2017 07:04," ""strong and stable"" OR #strongandstable",54
09/06/2017 07:05, BBC Coverage,37
09/06/2017 07:05, Conservative Seats,16
09/06/2017 07:05, Labour Seats,32
09/06/2017 07:05, SNP Seats,4
09/06/2017 07:05," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:05," ""exit poll"" OR #exitpoll",148
09/06/2017 07:05," ""for the many"" OR #forthemany",27
09/06/2017 07:05," ""hung parliament"" OR #hungparliament",439
09/06/2017 07:05," ""strong and stable"" OR #strongandstable",47
09/06/2017 07:06, BBC Coverage,43
09/06/2017 07:06, Conservative Seats,9
09/06/2017 07:06, Labour Seats,29
09/06/2017 07:06, SNP Seats,6
09/06/2017 07:06," ""coalitionofchaos"" OR #coalitionofchaos",3
09/06/2017 07:06," ""exit poll"" OR #exitpoll",145
09/06/2017 07:06," ""for the many"" OR #forthemany",32
09/06/2017 07:06," ""hung parliament"" OR #hungparliament",469
09/06/2017 07:06," ""strong and stable"" OR #strongandstable",59
09/06/2017 07:07, BBC Coverage,28
09/06/2017 07:07, Conservative Seats,14
09/06/2017 07:07, ITV Coverage,1
09/06/2017 07:07, Labour Seats,32
09/06/2017 07:07, SNP Seats,8
09/06/2017 07:07," ""exit poll"" OR #exitpoll",140
09/06/2017 07:07," ""for the many"" OR #forthemany",31
09/06/2017 07:07," ""hung parliament"" OR #hungparliament",502
09/06/2017 07:07," ""strong and stable"" OR #strongandstable",61
09/06/2017 07:08, BBC Coverage,34
09/06/2017 07:08, Conservative Seats,11
09/06/2017 07:08, Labour Seats,22
09/06/2017 07:08, Lib Dem Seats,2
09/06/2017 07:08, SNP Seats,10
09/06/2017 07:08," ""exit poll"" OR #exitpoll",129
09/06/2017 07:08," ""for the many"" OR #forthemany",33
09/06/2017 07:08," ""hung parliament"" OR #hungparliament",431
09/06/2017 07:08," ""strong and stable"" OR #strongandstable",49
09/06/2017 07:09, BBC Coverage,27
09/06/2017 07:09, Conservative Seats,13
09/06/2017 07:09, ITV Coverage,1
09/06/2017 07:09, Labour Seats,18
09/06/2017 07:09, SNP Seats,15
09/06/2017 07:09," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 07:09," ""exit poll"" OR #exitpoll",141
09/06/2017 07:09," ""for the many"" OR #forthemany",32
09/06/2017 07:09," ""hung parliament"" OR #hungparliament",442
09/06/2017 07:09," ""strong and stable"" OR #strongandstable",48
09/06/2017 07:10, BBC Coverage,24
09/06/2017 07:10, Conservative Seats,11
09/06/2017 07:10, ITV Coverage,2
09/06/2017 07:10, Labour Seats,30
09/06/2017 07:10, Lib Dem Seats,1
09/06/2017 07:10, SNP Seats,13
09/06/2017 07:10," ""coalitionofchaos"" OR #coalitionofchaos",3
09/06/2017 07:10," ""exit poll"" OR #exitpoll",136
09/06/2017 07:10," ""for the many"" OR #forthemany",58
09/06/2017 07:10," ""hung parliament"" OR #hungparliament",458
09/06/2017 07:10," ""strong and stable"" OR #strongandstable",40
09/06/2017 07:11, BBC Coverage,33
09/06/2017 07:11, Conservative Seats,10
09/06/2017 07:11, ITV Coverage,2
09/06/2017 07:11, Labour Seats,26
09/06/2017 07:11, Lib Dem Seats,1
09/06/2017 07:11, SNP Seats,14
09/06/2017 07:11," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:11," ""exit poll"" OR #exitpoll",129
09/06/2017 07:11," ""for the many"" OR #forthemany",54
09/06/2017 07:11," ""hung parliament"" OR #hungparliament",414
09/06/2017 07:11," ""strong and stable"" OR #strongandstable",64
09/06/2017 07:12, BBC Coverage,44
09/06/2017 07:12, Conservative Seats,14
09/06/2017 07:12, Labour Seats,27
09/06/2017 07:12, Lib Dem Seats,1
09/06/2017 07:12, SNP Seats,6
09/06/2017 07:12," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 07:12," ""exit poll"" OR #exitpoll",113
09/06/2017 07:12," ""for the many"" OR #forthemany",49
09/06/2017 07:12," ""hung parliament"" OR #hungparliament",413
09/06/2017 07:12," ""strong and stable"" OR #strongandstable",60
09/06/2017 07:13, BBC Coverage,30
09/06/2017 07:13, Conservative Seats,21
09/06/2017 07:13, ITV Coverage,2
09/06/2017 07:13, Labour Seats,27
09/06/2017 07:13, Lib Dem Seats,2
09/06/2017 07:13," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:13," ""exit poll"" OR #exitpoll",136
09/06/2017 07:13," ""for the many"" OR #forthemany",53
09/06/2017 07:13," ""hung parliament"" OR #hungparliament",422
09/06/2017 07:13," ""strong and stable"" OR #strongandstable",47
09/06/2017 07:14, BBC Coverage,25
09/06/2017 07:14, Conservative Seats,13
09/06/2017 07:14, Labour Seats,35
09/06/2017 07:14, SNP Seats,3
09/06/2017 07:14," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:14," ""exit poll"" OR #exitpoll",92
09/06/2017 07:14," ""for the many"" OR #forthemany",45
09/06/2017 07:14," ""hung parliament"" OR #hungparliament",442
09/06/2017 07:14," ""strong and stable"" OR #strongandstable",51
09/06/2017 07:15, BBC Coverage,39
09/06/2017 07:15, Conservative Seats,17
09/06/2017 07:15, Labour Seats,21
09/06/2017 07:15, Lib Dem Seats,1
09/06/2017 07:15, SNP Seats,7
09/06/2017 07:15," ""coalitionofchaos"" OR #coalitionofchaos",10
09/06/2017 07:15," ""exit poll"" OR #exitpoll",131
09/06/2017 07:15," ""for the many"" OR #forthemany",42
09/06/2017 07:15," ""hung parliament"" OR #hungparliament",451
09/06/2017 07:15," ""strong and stable"" OR #strongandstable",51
09/06/2017 07:16, BBC Coverage,32
09/06/2017 07:16, Conservative Seats,23
09/06/2017 07:16, ITV Coverage,2
09/06/2017 07:16, Labour Seats,29
09/06/2017 07:16, Lib Dem Seats,1
09/06/2017 07:16, SNP Seats,11
09/06/2017 07:16," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 07:16," ""exit poll"" OR #exitpoll",94
09/06/2017 07:16," ""for the many"" OR #forthemany",52
09/06/2017 07:16," ""hung parliament"" OR #hungparliament",404
09/06/2017 07:16," ""strong and stable"" OR #strongandstable",45
09/06/2017 07:17, BBC Coverage,33
09/06/2017 07:17, Conservative Seats,13
09/06/2017 07:17, ITV Coverage,2
09/06/2017 07:17, Labour Seats,30
09/06/2017 07:17, SNP Seats,3
09/06/2017 07:17," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:17," ""exit poll"" OR #exitpoll",112
09/06/2017 07:17," ""for the many"" OR #forthemany",34
09/06/2017 07:17," ""hung parliament"" OR #hungparliament",421
09/06/2017 07:17," ""strong and stable"" OR #strongandstable",46
09/06/2017 07:18, BBC Coverage,28
09/06/2017 07:18, Conservative Seats,13
09/06/2017 07:18, ITV Coverage,5
09/06/2017 07:18, Labour Seats,28
09/06/2017 07:18, Lib Dem Seats,1
09/06/2017 07:18, SNP Seats,4
09/06/2017 07:18," ""coalitionofchaos"" OR #coalitionofchaos",7
09/06/2017 07:18," ""exit poll"" OR #exitpoll",123
09/06/2017 07:18," ""for the many"" OR #forthemany",38
09/06/2017 07:18," ""hung parliament"" OR #hungparliament",433
09/06/2017 07:18," ""strong and stable"" OR #strongandstable",65
09/06/2017 07:19, BBC Coverage,32
09/06/2017 07:19, Conservative Seats,10
09/06/2017 07:19, ITV Coverage,1
09/06/2017 07:19, Labour Seats,27
09/06/2017 07:19, Lib Dem Seats,4
09/06/2017 07:19, SNP Seats,6
09/06/2017 07:19," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 07:19," ""exit poll"" OR #exitpoll",81
09/06/2017 07:19," ""for the many"" OR #forthemany",39
09/06/2017 07:19," ""hung parliament"" OR #hungparliament",428
09/06/2017 07:19," ""strong and stable"" OR #strongandstable",59
09/06/2017 07:20, BBC Coverage,35
09/06/2017 07:20, Conservative Seats,13
09/06/2017 07:20, ITV Coverage,2
09/06/2017 07:20, Labour Seats,33
09/06/2017 07:20, Lib Dem Seats,2
09/06/2017 07:20, SNP Seats,3
09/06/2017 07:20," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:20," ""exit poll"" OR #exitpoll",101
09/06/2017 07:20," ""for the many"" OR #forthemany",51
09/06/2017 07:20," ""hung parliament"" OR #hungparliament",398
09/06/2017 07:20," ""strong and stable"" OR #strongandstable",63
09/06/2017 07:21, BBC Coverage,37
09/06/2017 07:21, Conservative Seats,13
09/06/2017 07:21, ITV Coverage,1
09/06/2017 07:21, Labour Seats,17
09/06/2017 07:21, Lib Dem Seats,1
09/06/2017 07:21, SNP Seats,4
09/06/2017 07:21," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:21," ""exit poll"" OR #exitpoll",112
09/06/2017 07:21," ""for the many"" OR #forthemany",64
09/06/2017 07:21," ""hung parliament"" OR #hungparliament",412
09/06/2017 07:21," ""strong and stable"" OR #strongandstable",65
09/06/2017 07:22, BBC Coverage,34
09/06/2017 07:22, Conservative Seats,14
09/06/2017 07:22, ITV Coverage,2
09/06/2017 07:22, Labour Seats,30
09/06/2017 07:22, Lib Dem Seats,1
09/06/2017 07:22, SNP Seats,11
09/06/2017 07:22," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:22," ""exit poll"" OR #exitpoll",115
09/06/2017 07:22," ""for the many"" OR #forthemany",63
09/06/2017 07:22," ""hung parliament"" OR #hungparliament",430
09/06/2017 07:22," ""strong and stable"" OR #strongandstable",53
09/06/2017 07:23, BBC Coverage,27
09/06/2017 07:23, Conservative Seats,10
09/06/2017 07:23, ITV Coverage,1
09/06/2017 07:23, Labour Seats,16
09/06/2017 07:23, Lib Dem Seats,1
09/06/2017 07:23, SNP Seats,4
09/06/2017 07:23," ""coalitionofchaos"" OR #coalitionofchaos",3
09/06/2017 07:23," ""exit poll"" OR #exitpoll",110
09/06/2017 07:23," ""for the many"" OR #forthemany",53
09/06/2017 07:23," ""hung parliament"" OR #hungparliament",402
09/06/2017 07:23," ""strong and stable"" OR #strongandstable",45
09/06/2017 07:24, BBC Coverage,34
09/06/2017 07:24, Conservative Seats,14
09/06/2017 07:24, Labour Seats,21
09/06/2017 07:24, SNP Seats,6
09/06/2017 07:24," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:24," ""exit poll"" OR #exitpoll",121
09/06/2017 07:24," ""for the many"" OR #forthemany",60
09/06/2017 07:24," ""hung parliament"" OR #hungparliament",442
09/06/2017 07:24," ""strong and stable"" OR #strongandstable",42
09/06/2017 07:25, BBC Coverage,45
09/06/2017 07:25, Conservative Seats,15
09/06/2017 07:25, Labour Seats,26
09/06/2017 07:25, SNP Seats,5
09/06/2017 07:25," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 07:25," ""exit poll"" OR #exitpoll",122
09/06/2017 07:25," ""for the many"" OR #forthemany",62
09/06/2017 07:25," ""hung parliament"" OR #hungparliament",412
09/06/2017 07:25," ""strong and stable"" OR #strongandstable",52
09/06/2017 07:26, BBC Coverage,34
09/06/2017 07:26, Conservative Seats,13
09/06/2017 07:26, ITV Coverage,1
09/06/2017 07:26, Labour Seats,29
09/06/2017 07:26, Lib Dem Seats,1
09/06/2017 07:26, SNP Seats,7
09/06/2017 07:26," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 07:26," ""exit poll"" OR #exitpoll",103
09/06/2017 07:26," ""for the many"" OR #forthemany",61
09/06/2017 07:26," ""hung parliament"" OR #hungparliament",428
09/06/2017 07:26," ""strong and stable"" OR #strongandstable",49
09/06/2017 07:27, BBC Coverage,33
09/06/2017 07:27, Conservative Seats,15
09/06/2017 07:27, ITV Coverage,1
09/06/2017 07:27, Labour Seats,17
09/06/2017 07:27, SNP Seats,7
09/06/2017 07:27," ""coalitionofchaos"" OR #coalitionofchaos",3
09/06/2017 07:27," ""exit poll"" OR #exitpoll",92
09/06/2017 07:27," ""for the many"" OR #forthemany",64
09/06/2017 07:27," ""hung parliament"" OR #hungparliament",456
09/06/2017 07:27," ""strong and stable"" OR #strongandstable",44
09/06/2017 07:28, BBC Coverage,36
09/06/2017 07:28, Conservative Seats,16
09/06/2017 07:28, ITV Coverage,2
09/06/2017 07:28, Labour Seats,24
09/06/2017 07:28, Lib Dem Seats,5
09/06/2017 07:28, SNP Seats,7
09/06/2017 07:28," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 07:28," ""exit poll"" OR #exitpoll",116
09/06/2017 07:28," ""for the many"" OR #forthemany",57
09/06/2017 07:28," ""hung parliament"" OR #hungparliament",431
09/06/2017 07:28," ""strong and stable"" OR #strongandstable",51
09/06/2017 07:29, BBC Coverage,42
09/06/2017 07:29, Conservative Seats,12
09/06/2017 07:29, Labour Seats,29
09/06/2017 07:29, SNP Seats,4
09/06/2017 07:29," ""coalitionofchaos"" OR #coalitionofchaos",4
09/06/2017 07:29," ""exit poll"" OR #exitpoll",103
09/06/2017 07:29," ""for the many"" OR #forthemany",69
09/06/2017 07:29," ""hung parliament"" OR #hungparliament",401
09/06/2017 07:29," ""strong and stable"" OR #strongandstable",55
09/06/2017 07:30, BBC Coverage,41
09/06/2017 07:30, Conservative Seats,16
09/06/2017 07:30, ITV Coverage,1
09/06/2017 07:30, Labour Seats,32
09/06/2017 07:30, Lib Dem Seats,4
09/06/2017 07:30, SNP Seats,7
09/06/2017 07:30," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:30," ""exit poll"" OR #exitpoll",101
09/06/2017 07:30," ""for the many"" OR #forthemany",40
09/06/2017 07:30," ""hung parliament"" OR #hungparliament",431
09/06/2017 07:30," ""strong and stable"" OR #strongandstable",52
09/06/2017 07:31, BBC Coverage,26
09/06/2017 07:31, Conservative Seats,12
09/06/2017 07:31, ITV Coverage,3
09/06/2017 07:31, Labour Seats,37
09/06/2017 07:31, Lib Dem Seats,1
09/06/2017 07:31, SNP Seats,7
09/06/2017 07:31," ""coalitionofchaos"" OR #coalitionofchaos",7
09/06/2017 07:31," ""exit poll"" OR #exitpoll",116
09/06/2017 07:31," ""for the many"" OR #forthemany",46
09/06/2017 07:31," ""hung parliament"" OR #hungparliament",432
09/06/2017 07:31," ""strong and stable"" OR #strongandstable",49
09/06/2017 07:32, BBC Coverage,29
09/06/2017 07:32, Conservative Seats,9
09/06/2017 07:32, Labour Seats,30
09/06/2017 07:32, SNP Seats,5
09/06/2017 07:32," ""coalitionofchaos"" OR #coalitionofchaos",5
09/06/2017 07:32," ""exit poll"" OR #exitpoll",111
09/06/2017 07:32," ""for the many"" OR #forthemany",57
09/06/2017 07:32," ""hung parliament"" OR #hungparliament",373
09/06/2017 07:32," ""strong and stable"" OR #strongandstable",46
09/06/2017 07:33, BBC Coverage,37
09/06/2017 07:33, Conservative Seats,6
09/06/2017 07:33, ITV Coverage,2
09/06/2017 07:33, Labour Seats,32
09/06/2017 07:33, Lib Dem Seats,1
09/06/2017 07:33, SNP Seats,6
09/06/2017 07:33," ""coalitionofchaos"" OR #coalitionofchaos",3
